election,state,year,pollName,endDate,numberOfRespondents,democratic,republican,electionDate,startDate,someoneElse,undecided,refuseToAnswer,populationType,Mode,check,finalTwoPartyVSDemocratic,finalTwoPartyVSRepublican
Sen,MN,2008,Star Tribune,2008-10-29,745,391,354,2008-11-04,NA,NA,NA,NA,NA,NA,NA,50.004639871179435,49.995360128820565
Sen,NJ,2008,SurveyUSA,2008-10-29,561,328,233,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,IL,2008,Research 2000,2008-09-15,728,448,280,2008-11-04,NA,NA,NA,NA,NA,NA,NA,70.3955736104725,29.6044263895275
Sen,CO,2008,Suffolk University,2008-10-10,355,202,153,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Mason-Dixon Polling & Research Inc.,2008-09-29,505,268,237,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,NC,2008,SurveyUSA,2008-09-06,590,268,322,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,OK,2008,SoonerPoll.com,2008-10-24,662,295,367,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,KS,2008,SurveyUSA,2008-10-21,563,214,349,2008-11-04,NA,NA,NA,NA,NA,NA,NA,37.77419299462125,62.225807005378755
Sen,NH,2008,American Research Group,2008-10-28,563,318,245,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,CO,2008,Ciruli Associates,2008-09-19,415,225,190,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Quinnipiac University,2008-10-03,906,478,428,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Mason-Dixon Polling & Research Inc.,2008-10-28,561,293,268,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,TN,2008,Minnesota State University Moorhead,2008-09-15,482,165,317,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,IL,2008,Research 2000,2008-10-20,744,472,272,2008-11-04,NA,NA,NA,NA,NA,NA,NA,70.3955736104725,29.6044263895275
Sen,NC,2008,Public Policy Polling,2008-09-17,921,487,434,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,CO,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-16,665,357,308,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-23,630,322,308,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,NJ,2008,Zogby Interactive/JZ Analytics,2008-08-07,657,401,256,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,NC,2008,Elon University,2008-09-15,286,143,143,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,CO,2008,Tarrance Group,2008-09-02,391,198,193,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Behavior Research Center (Rocky Mountain),2008-08-11,410,220,190,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,NC,2008,Marshall Marketing & Communications,2008-10-20,435,220,215,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,OK,2008,Benenson Strategy Group,2008-08-12,545,245,300,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,CO,2008,Hill Research Consultants,2008-10-14,486,258,228,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,ID,2008,Greg Smith and Associates,2008-08-18,425,180,245,2008-11-04,NA,NA,NA,NA,NA,NA,NA,37.16793966772986,62.832060332270146
Sen,IL,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-13,465,310,155,2008-11-04,NA,NA,NA,NA,NA,NA,NA,70.3955736104725,29.6044263895275
Sen,KY,2008,SurveyUSA,2008-10-18,512,256,256,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,OK,2008,SurveyUSA,2008-09-05,586,221,365,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,NC,2008,Research 2000,2008-07-28,552,252,300,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,DE,2008,West Chester University,2008-10-06,402,278,124,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.68651258,35.31348742
Sen,OK,2008,SurveyUSA,2008-09-28,589,242,347,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,KY,2008,Garin-Hart-Yang Research Group,2008-10-26,460,225,235,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,TN,2008,YouGov,2008-10-18,541,195,346,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,TN,2008,Research 2000,2008-10-21,576,222,354,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,KY,2008,Mason-Dixon Polling & Research Inc.,2008-10-27,726,343,383,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,IL,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-17,470,295,175,2008-11-04,NA,NA,NA,NA,NA,NA,NA,70.3955736104725,29.6044263895275
Sen,OK,2008,SoonerPoll.com,2008-10-19,709,305,404,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,SD,2008,Research 2000,2008-10-22,551,341,210,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.49169234000001,37.50830766
Sen,KY,2008,Rasmussen Reports/Pulse Opinion Research,2008-07-29,470,210,260,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,Research 2000,2008-10-27,546,264,282,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,Research 2000,2008-10-19,540,258,282,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,IA,2008,YouGov,2008-10-18,731,445,286,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.7078101640831,37.29218983591691
Sen,IA,2008,Selzer & Co.,2008-10-28,541,351,190,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.7078101640831,37.29218983591691
Sen,MA,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-23,475,325,150,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,IL,2008,YouGov,2008-10-18,664,422,242,2008-11-04,NA,NA,NA,NA,NA,NA,NA,70.3955736104725,29.6044263895275
Sen,TN,2008,"North Star Opinion Research/Ayres, McHenry & Associates",2008-08-10,450,150,300,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,MA,2008,SurveyUSA,2008-10-13,548,368,180,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,NC,2008,Public Policy Polling,2008-10-11,1076,550,526,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NC,2008,Public Policy Polling,2008-10-04,1068,588,480,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NC,2008,Public Policy Polling,2008-09-28,873,478,395,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NC,2008,Public Policy Polling,2008-09-09,531,269,262,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,CO,2008,National Journal,2008-10-23,355,208,147,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,WV,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-24,470,305,165,2008-11-04,NA,NA,NA,NA,NA,NA,NA,63.737825570023766,36.26217442997624
Sen,CO,2008,Public Policy Polling,2008-10-28,1961,1132,829,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Public Policy Polling,2008-08-05,820,438,382,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,CO,2008,Quinnipiac University,2008-10-08,1022,587,435,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,TX,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-21,475,200,275,2008-11-04,NA,NA,NA,NA,NA,NA,NA,43.86486108350149,56.13513891649852
Sen,CO,2008,Quinnipiac University,2008-09-14,1247,680,567,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,KY,2008,Mason-Dixon Polling & Research Inc.,2008-09-22,637,315,322,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-29,475,220,255,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,WV,2008,Orion Strategies,2008-10-20,576,360,216,2008-11-04,NA,NA,NA,NA,NA,NA,NA,63.737825570023766,36.26217442997624
Sen,CO,2008,Suffolk University,2008-08-21,314,175,139,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,RI,2008,YouGov,2008-10-18,324,233,91,2008-11-04,NA,NA,NA,NA,NA,NA,NA,73.40448424729071,26.595515752709282
Sen,NH,2008,American Research Group,2008-09-13,552,312,240,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,TX,2008,Research 2000,2008-10-14,564,264,300,2008-11-04,NA,NA,NA,NA,NA,NA,NA,43.86486108350149,56.13513891649852
Sen,NC,2008,Marshall Marketing & Communications,2008-10-06,435,220,215,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,OK,2008,SoonerPoll.com,2008-09-20,586,220,366,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,TX,2008,YouGov,2008-10-18,796,340,456,2008-11-04,NA,NA,NA,NA,NA,NA,NA,43.86486108350149,56.13513891649852
Sen,NC,2008,Mason-Dixon Polling & Research Inc.,2008-10-22,704,336,368,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,TN,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-16,480,170,310,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,TN,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-29,440,160,280,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,KY,2008,Research 2000,2008-10-14,528,252,276,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,SurveyUSA,2008-10-29,603,277,326,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,SurveyUSA,2008-09-21,638,309,329,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,SurveyUSA,2008-08-09,584,254,330,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,LA,2008,Mellman Group,2008-10-16,528,324,204,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.2638812164526,46.73611878354739
Sen,NH,2008,Suffolk University,2008-10-27,522,288,234,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,MT,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-08,665,448,217,2008-11-04,NA,NA,NA,NA,NA,NA,NA,72.91597754,27.08402246
Sen,NM,2008,SurveyUSA,2008-09-14,650,375,275,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,KY,2008,Voter/Consumer Research,2008-10-05,680,304,376,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,KY,2008,Voter/Consumer Research,2008-09-07,783,315,468,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,NM,2008,Research & Polling Inc.,2008-09-29,573,336,237,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NM,2008,Public Policy Polling,2008-09-17,974,591,383,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NH,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-23,686,364,322,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,NH,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-01,665,350,315,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,MA,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-05,455,295,160,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,NC,2008,SurveyUSA,2008-08-09,569,268,301,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NC,2008,Tel Opinion Research,2008-10-06,522,270,252,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NC,2008,Tel Opinion Research,2008-09-17,503,245,258,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NC,2008,Tel Opinion Research,2008-08-14,509,245,264,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,IL,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-12,470,305,165,2008-11-04,NA,NA,NA,NA,NA,NA,NA,70.3955736104725,29.6044263895275
Sen,OK,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-11,470,195,275,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,NM,2008,YouGov,2008-10-18,396,246,150,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NH,2008,University of New Hampshire,2008-10-27,610,322,288,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,OR,2008,SurveyUSA,2008-09-22,608,311,297,2008-11-04,NA,NA,NA,NA,NA,NA,NA,51.773920055250265,48.22607994474972
Sen,OR,2008,SurveyUSA,2008-08-02,540,232,308,2008-11-04,NA,NA,NA,NA,NA,NA,NA,51.773920055250265,48.22607994474972
Sen,SD,2008,Greenberg Quinlan Rosner (Democracy Corps),2008-08-12,579,372,207,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.49169234000001,37.50830766
Sen,SD,2008,Moore Information,2008-09-24,360,216,144,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.49169234000001,37.50830766
Sen,MI,2008,Public Policy Polling,2008-09-29,598,365,233,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,NC,2008,Public Policy Polling,2008-10-30,1995,1071,924,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,MI,2008,YouGov,2008-10-18,787,505,282,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,MI,2008,EPIC-MRA,2008-10-26,552,324,228,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,NJ,2008,Quinnipiac University,2008-10-16,1041,651,390,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,VA,2008,Mason-Dixon Polling & Research Inc.,2008-09-17,556,381,175,2008-11-04,NA,NA,NA,NA,NA,NA,NA,65.84834958116154,34.15165041883846
Sen,ME,2008,Rasmussen Reports/Pulse Opinion Research,2008-11-01,490,205,285,2008-11-04,NA,NA,NA,NA,NA,NA,NA,38.61648774954296,61.38351225045705
Sen,MI,2008,EPIC-MRA,2008-09-14,505,337,168,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,NJ,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-16,455,245,210,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,NH,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-19,665,364,301,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,MI,2008,EPIC-MRA,2008-08-18,516,354,162,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,VA,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-12,480,305,175,2008-11-04,NA,NA,NA,NA,NA,NA,NA,65.84834958116154,34.15165041883846
Sen,NH,2008,University of New Hampshire,2008-09-14,437,228,209,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,NJ,2008,SurveyUSA,2008-09-27,543,311,232,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,MI,2008,National Journal,2008-09-18,316,227,89,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,MI,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-07,485,305,180,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,KS,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-11,465,185,280,2008-11-04,NA,NA,NA,NA,NA,NA,NA,37.77419299462125,62.225807005378755
Sen,NC,2008,SurveyUSA,2008-10-05,536,265,271,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,CO,2008,GfK Group,2008-10-22,525,300,225,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,OR,2008,"Davis, Hibbitts & Midghall Inc.",2008-10-23,425,225,200,2008-11-04,NA,NA,NA,NA,NA,NA,NA,51.773920055250265,48.22607994474972
Sen,MI,2008,Public Policy Polling,2008-09-06,996,584,412,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,TX,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-29,465,215,250,2008-11-04,NA,NA,NA,NA,NA,NA,NA,43.86486108350149,56.13513891649852
Sen,TX,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-21,450,190,260,2008-11-04,NA,NA,NA,NA,NA,NA,NA,43.86486108350149,56.13513891649852
Sen,TX,2008,Rasmussen Reports/Pulse Opinion Research,2008-07-30,445,195,250,2008-11-04,NA,NA,NA,NA,NA,NA,NA,43.86486108350149,56.13513891649852
Sen,MI,2008,EPIC-MRA,2008-10-19,351,231,120,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,NM,2008,SurveyUSA,2008-10-29,649,371,278,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NM,2008,Public Policy Polling,2008-10-28,1490,891,599,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NM,2008,SurveyUSA,2008-09-29,676,404,272,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NH,2008,Rasmussen Reports/Pulse Opinion Research,2008-09-23,679,315,364,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,OK,2008,Research 2000,2008-09-16,540,204,336,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,NH,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-30,672,364,308,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,VA,2008,GfK Group,2008-10-22,540,348,192,2008-11-04,NA,NA,NA,NA,NA,NA,NA,65.84834958116154,34.15165041883846
Sen,NC,2008,Public Policy Polling,2008-10-18,1092,588,504,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NH,2008,SurveyUSA,2008-10-04,568,310,258,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,OK,2008,Public Opinion Strategies,2008-10-23,460,190,270,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,ME,2008,SurveyUSA,2008-09-22,634,263,371,2008-11-04,NA,NA,NA,NA,NA,NA,NA,38.61648774954296,61.38351225045705
Sen,ME,2008,YouGov,2008-10-18,437,170,267,2008-11-04,NA,NA,NA,NA,NA,NA,NA,38.61648774954296,61.38351225045705
Sen,NE,2008,YouGov,2008-10-18,353,138,215,2008-11-04,NA,NA,NA,NA,NA,NA,NA,41.05158345353912,58.94841654646088
Sen,NH,2008,Abt Associates,2008-09-25,691,403,288,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,SD,2008,Greenberg Quinlan Rosner (Democracy Corps),2008-10-14,580,364,216,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.49169234000001,37.50830766
Sen,LA,2008,Ed Renwick/Loyola University New Orleans,2008-10-24,415,245,170,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.2638812164526,46.73611878354739
Sen,LA,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-14,475,280,195,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.2638812164526,46.73611878354739
Sen,CO,2008,Hill Research Consultants,2008-08-23,436,226,210,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,OR,2008,Benenson Strategy Group,2008-09-07,588,301,287,2008-11-04,NA,NA,NA,NA,NA,NA,NA,51.773920055250265,48.22607994474972
Sen,MA,2008,Suffolk University,2008-07-31,319,204,115,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,NH,2008,American Research Group,2008-10-06,558,306,252,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,MA,2008,SurveyUSA,2008-09-22,596,427,169,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,MA,2008,YouGov,2008-10-18,612,387,225,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,WV,2008,Public Policy Polling,2008-10-29,2085,1234,851,2008-11-04,NA,NA,NA,NA,NA,NA,NA,63.737825570023766,36.26217442997624
Sen,CO,2008,Mason-Dixon Polling & Research Inc.,2008-08-13,336,188,148,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,NC,2008,Public Policy Polling,2008-08-20,731,379,352,2008-11-04,NA,NA,NA,NA,NA,NA,NA,54.37293516175195,45.627064838248046
Sen,NH,2008,Suffolk University,2008-09-20,485,245,240,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,NH,2008,Research 2000,2008-09-22,545,300,245,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,NH,2008,Research 2000,2008-10-17,558,300,258,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,MI,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-07,480,285,195,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.93032523239124,35.069674767608774
Sen,IA,2008,SurveyUSA,2008-09-17,680,421,259,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.7078101640831,37.29218983591691
Sen,MA,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-13,470,315,155,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,ME,2008,Research 2000,2008-10-14,558,240,318,2008-11-04,NA,NA,NA,NA,NA,NA,NA,38.61648774954296,61.38351225045705
Sen,OK,2008,SoonerPoll.com,2008-10-10,755,325,430,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,NM,2008,Research & Polling Inc.,2008-10-28,921,531,390,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NM,2008,Rasmussen Reports/Pulse Opinion Research,2008-08-20,672,364,308,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,CO,2008,CNN/Opinion Research Corp.,2008-10-23,742,410,332,2008-11-04,NA,NA,NA,NA,NA,NA,NA,55.406909521189064,44.59309047881095
Sen,OK,2008,SurveyUSA,2008-10-28,545,213,332,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,VA,2008,YouGov,2008-10-18,701,447,254,2008-11-04,NA,NA,NA,NA,NA,NA,NA,65.84834958116154,34.15165041883846
Sen,OK,2008,SoonerPoll.com,2008-09-26,831,325,506,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,OK,2008,SoonerPoll.com,2008-09-07,768,259,509,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,DE,2008,SurveyUSA,2008-09-22,673,449,224,2008-11-04,NA,NA,NA,NA,NA,NA,NA,64.68651258,35.31348742
Sen,OK,2008,SurveyUSA,2008-10-18,504,218,286,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,NH,2008,Research 2000,2008-10-28,564,312,252,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,ME,2008,Market Decisions,2008-10-13,386,157,229,2008-11-04,NA,NA,NA,NA,NA,NA,NA,38.61648774954296,61.38351225045705
Sen,NH,2008,SurveyUSA,2008-10-29,633,361,272,2008-11-04,NA,NA,NA,NA,NA,NA,NA,53.27231842076902,46.72768157923099
Sen,NJ,2008,Fairleigh Dickinson University (PublicMind),2008-09-29,663,395,268,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,OK,2008,SoonerPoll.com,2008-10-04,744,320,424,2008-11-04,NA,NA,NA,NA,NA,NA,NA,40.874564620370734,59.125435379629266
Sen,KY,2008,YouGov,2008-10-18,442,204,238,2008-11-04,NA,NA,NA,NA,NA,NA,NA,47.03438043,52.96561957
Sen,TN,2008,"North Star Opinion Research/Ayres, McHenry & Associates",2008-10-12,546,162,384,2008-11-04,NA,NA,NA,NA,NA,NA,NA,32.69407038928129,67.30592961071869
Sen,MA,2008,Suffolk University,2008-10-20,300,224,76,2008-11-04,NA,NA,NA,NA,NA,NA,NA,68.0456091026552,31.954390897344798
Sen,NM,2008,Rasmussen Reports/Pulse Opinion Research,2008-10-13,657,398,259,2008-11-04,NA,NA,NA,NA,NA,NA,NA,61.32799125999999,38.67200874
Sen,NJ,2008,Quinnipiac University,2008-09-10,1031,569,462,2008-11-04,NA,NA,NA,NA,NA,NA,NA,57.182855967893545,42.817144032106455
Sen,SD,2008,Greenberg Quinlan Rosner (Democracy Corps),2008-09-24,579,372,207,2008-11-04,NA,NA,NA,NA,NA,NA,NA,62.49169234000001,37.50830766
